Fase;Banco;Tipo de tronadura;Tipo Material;M;Dominio Estructural;Diámetro;BxS;Tiempo entre Pozos Filas ms;Fc;Tipo Explosivo;P10;P20;P30;P40;P50;P60;P70;P80;P90;P100;Este;Norte;Cota;B;S;tiempo_1;tiempo_2
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.24;0.51;0.79;1.18;1.69;2.28;2.87;3.58;4.57;11.34;59259.17;91680.26;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;0.47;0.75;1.34;1.97;2.8;3.66;4.57;5.43;6.14;7.44;59019.52;90285.13;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.51;0.79;1.06;1.42;1.89;2.48;3.19;3.94;4.76;9.84;59307.86;91694.41;3455.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;11X12;4-30;200.0;B;0.08;0.2;0.35;0.55;0.94;1.69;2.4;3.5;4.84;9.92;59057.73;91452.87;3470.0;11.0;12.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;0.12;0.35;0.67;0.94;1.57;2.72;4.09;6.02;8.86;15.71;59007.02;90313.27;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.31;0.55;0.79;1.1;1.46;2.01;2.68;3.58;5.35;8.78;59335.7;91677.81;3455.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;11X12;4-30;200.0;B;0.16;0.47;0.71;1.02;1.69;2.48;3.19;3.94;4.72;10.0;58998.49;91448.95;3470.0;11.0;12.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;0.12;0.35;0.59;1.61;2.56;3.7;4.69;5.95;7.48;12.13;59005.92;90354.31;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.5905515;1.1023628;1.5354339;1.9291349;2.2440957000000004;2.5590565;2.9527575;3.7795296;5.0000027;6.5748067;59249.0;91628.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;1.1417329;1.7716545;2.1259854;2.4803163;3.149608;3.543309;4.370081099999999;5.3937037;6.1023655;7.9527602;59013.0;90382.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;180.0;B;0.6692917;1.0629927;1.574804;2.0078751;2.4015761;2.8740173;3.2677183;3.6614193;4.4881914;6.9685077;59448.0;91746.0;3455.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;11X12;4-30;200.0;B;0.6692917;1.1023628;1.6141741000000003;2.0078751;2.4803162999999997;2.9527575;3.6220491999999997;4.2519708;4.9212625;6.8503974;59047.0;91430.0;3470.0;11.0;12.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;528.0;B;1.2204731;1.8503947;2.5196864;3.2283482;3.7795296;4.3700811;4.881892400000001;5.4724439;6.5354366;11.1417383;59080.0;90255.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;180.0;B;0.5905515;0.9842525;1.4173236;1.8503947;2.2440957000000004;2.5590565;3.3070884;4.1732306;5.3149635;8.1102406;59498.0;91760.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;1.0236226;1.7716545;2.5590565;3.1889781;3.7401595000000003;4.1732306;4.9212625;5.7086645;6.692917;12.6378021;59080.0;90303.0;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;1.0236226;1.6535442;2.2834658;2.8740173;3.4251987;4.1338605;4.8425223;5.905515;7.4015788;11.2598486;59015.0;90438.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.6299216;1.3385833999999999;1.9291348999999998;2.4015761;3.0314977;3.6614193;4.1732306;4.5669316;6.692917;9.842525;59457.0;91685.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;0.6692917;1.7716545;2.5196864;3.1889781;3.8976398999999997;4.4094512;5.1968532;6.1417356;7.6771695;8.5826818;59077.0;90318.0;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;0.9448824;1.4960638000000002;2.0866153;2.8740173;3.5826790999999996;4.2519708;4.9212625;5.8661449;7.4015788;12.7559124;59019.0;90467.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.56692944;1.20472506;1.73622141;2.1614184900000004;2.72834793;3.29527737;3.75590754;4.110238440000001;6.0236253;8.8582725;59484.0;91672.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;0.609055447;1.612205595;2.2929146240000002;2.901970071;3.5468523089999997;4.012600592;4.729136412;5.588979396;6.986224245;7.810240438;59027.0;90786.0;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;0.9842525;1.4173236;1.8503947;2.5196864;3.2677183;4.0944904;5.0787429;6.0629954;8.3070911;13.0315031;59072.0;90411.0;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.787402;1.4566937;2.2834658;3.0314977;3.7007894;4.3700811;5.118113;5.9448851;7.2047283;13.0315031;59010.0;90550.0;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;547.0;B;0.393701;0.6692916999999999;0.9448824;1.6535442;2.755907;3.8188997;5.0787429;6.0629954;7.7559097;11.1417383;59068.0;90467.0;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.393701;0.7086618;1.4960638000000002;2.2440957;3.149608;3.8582698;4.8425223;5.905515;7.6771695;9.0157529;59027.0;90606.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.7480319;1.2992133;1.968505;2.5196864;2.9921276000000003;3.6220492;4.1732306;4.724412;5.9448851;9.842525;59528.0;91739.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.12;0.35;0.55;0.91;2.17;3.35;4.69;6.14;7.72;15.2;59069.41;90525.36;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.24;0.55;0.87;1.26;2.05;2.99;4.37;5.79;7.32;10.87;59056.82;90628.38;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.28;0.39;0.59;0.98;1.5;2.09;2.72;3.94;5.63;9.13;59224.85;91617.95;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.12;0.47;0.75;1.06;1.77;2.95;4.37;5.98;8.5;11.97;59056.24;90571.79;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.16;0.51;0.83;1.14;1.65;2.56;3.86;5.35;8.35;18.27;59108.42;90640.87;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.16;0.43;0.59;0.87;1.22;2.05;2.99;4.21;5.98;9.72;59514.08;91686.61;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.12;0.35;0.59;0.79;1.18;1.81;3.27;6.02;9.65;18.23;59048.64;90597.15;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;492.0;B;0.43;0.79;1.06;1.57;2.4;3.31;4.33;5.59;7.52;14.72;59147.7;90666.72;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.08;0.08;0.12;0.31;0.67;1.77;2.83;4.17;6.42;13.11;59561.56;91780.96;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.12;0.12;0.16;0.47;0.83;1.65;3.86;6.04;10.16;15.08;59100.46;90546.26;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.12;0.47;0.67;1.02;1.81;2.83;4.13;5.47;6.69;10.94;59153.46;90632.54;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;180.0;B;0.31;0.47;0.59;0.79;1.06;1.57;2.4;3.58;5.24;7.48;59573.66;91819.37;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.31;0.67;1.1;1.73;2.64;3.58;4.72;5.91;8.23;13.5;59128.69;90531.85;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.75;1.06;1.42;1.85;2.52;3.43;4.33;5.47;7.13;12.01;59161.44;90600.85;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.12;0.43;0.71;1.02;1.5;2.32;3.31;4.41;5.83;11.26;59591.54;91752.08;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.12;0.39;0.63;1.06;1.97;2.95;4.13;5.83;8.11;14.06;59074.95;90608.67;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.43;0.71;1.02;1.5;2.01;2.6;3.19;4.06;5.35;9.84;59559.24;91677.84;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;520.0;B;0.12;0.39;0.67;1.06;1.93;3.03;4.29;5.79;8.11;14.06;59151.0;90526.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.31;0.55;0.87;1.34;1.89;2.4;3.07;4.06;5.35;9.84;59512.0;9645.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7X7;4-30;528.0;B;0.9448824;1.6141741000000003;2.2047256;2.8346472;3.3070884;3.7795296;4.370081099999999;5.2755934;6.8897675;8.1889808;59094.0;90200.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;148.0;B;0.5905515;0.787402;1.0629927;1.3779535;1.7716545;2.362206;2.9921276000000003;3.7795296;5.2362233;8.3070911;59456.0;91618.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.5118113;0.9448824;1.4566937;2.2047256;3.0314977;3.93701;4.960632599999999;5.9448851;7.7952798;12.2441011;59116.0;90308.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;123.0;B;0.6692917;0.9448824;1.2598432;1.6929143;2.2440957000000004;2.9527575;3.5826790999999996;4.6456718;7.0472479;10.5905569;59404.0;91644.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.9055123;1.3385833999999999;1.7322843999999997;2.2834658;2.9527575;3.7007894;4.5669316;5.8267748;7.480319;9.8818951;59110.0;90429.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;123.0;B;0.6692917;0.9055122999999999;1.181103;1.5354339;2.0078751;2.4015761;2.9133874;3.543309;4.4094512;6.8110273;59367.0;91639.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.5511814;0.9842525;1.6535442;2.4409462;3.149608;3.8976399;4.5669316;5.9448851;7.6771695;9.5669343;59131.0;90372.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;123.0;B;0.7480319;1.181103;1.6929143;2.3228359;2.7952771;3.2677183;3.8188997000000002;4.4881914;5.2755934;7.5196891;59331.0;91613.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.9055123;1.2204731000000002;1.6535442;2.2440957;2.9921276000000003;3.6220492;4.4488213;5.6692944;8.1889808;14.566937;59122.0;90439.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;123.0;B;0.5511814;0.8661421999999999;1.3385833999999999;1.8503947;2.4803162999999997;3.1102379;3.8582697999999995;4.330711;5.6299243;9.6850446;59288.0;91603.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.8661422;1.574804;2.3228359;2.8740173;3.3464585;3.9763801;4.763782099999999;5.5511841;7.0078778;9.4094539;59145.0;90353.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;123.0;B;0.8267721;1.574804;2.2047256;2.6771668;3.1889781000000004;3.5826791;3.93701;4.4488213;5.1968532;8.6220519;59388.0;91612.0;3455.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.7480319;0.9842525;1.3385833999999999;1.9291349;2.4803162999999997;3.0314977;3.4645687999999994;3.9763801;4.8818924;8.5826818;59260.0;91476.0;3470.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.8661422;1.574804;2.3228359;2.8740173;3.3464585;3.9763801;4.763782099999999;5.5511841;7.0078778;9.4094539;59154.0;90376.0;2870.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;123.0;B;0.8267721;1.574804;2.2047256;2.6771668;3.1889781000000004;3.5826791;3.93701;4.4488213;5.1968532;8.6220519;59249.0;91573.0;3455.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.7480319;0.9842525;1.3385833999999999;1.9291349;2.4803162999999997;3.0314977;3.4645687999999994;3.9763801;4.8818924;8.5826818;59296.0;91493.0;3470.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.12;0.39;0.71;1.1;1.73;2.72;4.21;5.43;7.56;15.83;59144.1;90304.06;2870.0;7.0;7.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.35;0.63;0.94;1.34;1.85;2.48;3.27;4.37;5.91;9.53;59296.28;91428.92;3470.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.2;0.51;0.83;1.22;1.77;2.64;3.82;5.39;7.28;10.28;59153.79;90421.94;2870.0;7.0;7.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.63;0.91;1.14;1.46;1.85;2.44;3.15;4.21;6.38;11.69;59337.67;91439.74;3470.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.39;0.51;0.79;1.18;1.93;3.19;4.29;5.55;7.09;12.2;59139.75;90261.37;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.35;0.59;0.87;1.22;1.97;3.07;4.41;5.75;7.72;11.57;59115.04;90502.02;2870.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;4-30;499.0;B;0.12;0.31;0.51;0.71;0.91;2.28;4.45;6.06;8.39;14.96;59025.95;90270.73;2855.0;7.0;7.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.31;0.43;0.59;0.94;1.57;2.52;3.46;4.33;5.39;10.75;59375.61;91445.96;3470.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.39;0.51;0.83;1.3;2.01;3.19;4.45;5.59;6.85;10.59;59152.7;90261.09;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.31;0.55;0.87;1.46;2.24;3.15;4.37;5.43;7.32;12.83;59156.19;90488.98;2870.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;4-30;499.0;B;0.35;0.75;1.3;2.09;2.83;3.7;4.57;6.09;7.83;12.36;59014.72;90303.52;2855.0;7.0;7.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.31;0.55;0.79;1.1;1.5;1.97;2.64;3.66;5.31;8.15;59413.86;91460.94;3470.0;13.0;14.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.39;0.71;1.1;1.61;2.36;3.23;4.29;5.47;7.48;13.5;59167.9;90310.61;2870.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;0.71;1.1;1.54;2.01;2.8;3.74;4.69;5.75;7.4;11.22;59164.7;90479.75;2870.0;7.0;7.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.51;0.83;1.1;1.46;1.85;2.44;3.11;3.82;5.24;8.54;59447.22;91457.73;3470.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.43;0.71;0.98;1.34;1.85;2.36;2.95;3.78;5.24;7.83;59316.68;91475.55;3470.0;13.0;14.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.47;0.67;0.91;1.22;1.65;2.2;2.8;3.7;5.31;9.69;59250.78;91682.14;3455.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.47;0.67;0.91;1.18;1.57;2.17;2.76;3.46;4.69;9.33;59361.22;91481.37;3470.0;13.0;14.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.51;0.79;1.1;1.5;1.97;2.52;3.23;3.94;5.39;7.83;59231.41;91665.25;3455.0;13.0;14.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.7086618;1.7716545;2.4409462000000004;3.149608;3.6614193;4.3700811;4.960632599999999;5.6692944;7.480319;10.0393755;59057.0;90151.0;2855.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.4330711;0.7086618;0.9842525;1.3385834;1.8503947;2.362206;2.9527575;3.7795296;5.2362233;7.8346499;59213.0;91669.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.5511814;1.0629927;1.8503947;2.4803163;3.1889781000000004;3.8976399;4.724412;5.7874047;7.1653582;9.6850446;59077.0;90192.0;2855.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.4724412;0.7086618;0.9842525;1.4960638;2.0472452000000003;2.5590565;3.2283482000000006;3.93701;5.3937037;8.7007921;59197.0;91634.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.687401946;1.718504865;2.367717814;3.05511976;3.5515767210000004;4.2389786670000005;4.811813622;5.499215568;7.255909429999999;9.738194235;58991.0;90107.0;2855.0;7.0;7.0;4.0;30.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;152.0;B;0.411417545;0.67322871;0.935039875;1.27165423;1.757874965;2.2440957;2.805119625;3.59055312;4.974412135;7.442917404999999;59173.0;91599.0;3455.0;13.0;14.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.9448824;1.4566937;2.0472452000000003;2.5984266;3.1889781000000004;3.8976399;4.5275615;5.511814;7.9527602;14.1338659;58994.0;91142.0;2855.0;7.0;7.0;4.0;30.0
Stage 4;2870.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;548.0;B;1.1023628;1.4960638000000002;1.9291348999999998;2.4803163;3.149608;3.8976399;4.9212625;5.7874047;7.4409489;13.9763855;59190.0;90370.0;2870.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.8661422;1.2598432;1.6141741000000003;2.0866153;2.7165369;3.3464585;4.1732306;5.7480346;7.7559097;15.2362287;59002.0;90168.0;2885.0;7.0;7.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;188.0;C;0.1181103;0.3543309;0.6299216;1.2204731;1.7322843999999997;2.2047256;2.6771667999999997;3.6220492;4.8818924;8.2283509;59014.0;91358.0;3470.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;188.0;B;1.0236226;1.574804;1.9291348999999998;2.2440957;2.5984266;2.9527575;3.4645687999999994;3.8976399;4.6850419;6.0629954;59120.0;91371.0;3470.0;13.0;14.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.6299216;2.1653555;2.8346472;3.4645688;3.8976398999999997;4.4094512;5.0000027000000005;5.8267748;6.7322871;7.9921303;59001.0;90206.0;2855.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;499.0;C;1.4960638;2.3228359;2.7952771;3.2283482;3.7401595000000003;4.2126007;4.763782099999999;5.7874047;6.299216;7.9921303;59026.0;90421.0;2855.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.63;0.98;1.46;2.09;2.87;3.74;4.61;5.63;7.48;11.34;58988.82;90240.16;2855.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;499.0;C;0.83;1.18;1.57;2.05;2.76;3.7;4.57;5.75;7.56;11.54;59060.5;90373.34;2855.0;7.0;7.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;188.0;B;0.24;0.39;0.55;0.87;1.34;1.93;2.8;3.82;4.92;7.99;59203.57;91461.76;3470.0;13.0;14.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.43;0.75;1.02;1.34;1.73;2.28;2.91;3.66;4.88;8.54;59432.0;91529.39;3470.0;13.0;14.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.35;0.63;1.06;1.61;2.64;3.66;4.49;5.63;7.05;11.14;59006.73;90257.49;2855.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;499.0;C;0.31;0.47;0.79;1.26;2.24;3.27;4.45;5.35;7.68;12.32;59060.05;90358.35;2855.0;7.0;7.0;4.0;30.0
Stage 2;3470.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;4-30;134.0;C;0.31;0.55;0.79;1.1;1.5;1.97;2.64;3.66;5.31;8.15;59407.52;91503.95;3470.0;13.0;14.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.31;0.67;1.1;1.69;2.48;3.31;4.25;5.28;6.93;11.77;59033.12;90254.45;2855.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;499.0;C;0.31;0.55;0.75;1.14;1.81;2.87;4.13;5.67;7.28;14.09;59069.47;90338.86;2855.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;499.0;C;0.08;0.47;0.87;1.42;2.28;3.31;4.37;5.79;8.23;11.57;59045.9;90340.89;2855.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;499.0;C;0.39;0.75;0.98;1.3;1.69;2.36;3.46;5.39;7.68;13.5;59063.85;90323.01;2855.0;7.0;7.0;4.0;30.0
Stage 4;2855.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;526.0;B;0.47;0.75;1.02;1.38;1.85;2.52;3.43;5.68;7.83;15.24;58948.32;90256.12;2855.0;7.0;7.0;4.0;30.0
